student_id, scoala, math, limba romana, limba materna, medie, media materna
B10684102, Şcoala Gimnazială "Elena Văcărescu", 8.15, 9.20, -, 8.68, 0
B10684144, Şcoala Gimnazială nr. 7, 9.65, 9.85, -, 9.75, 0
B10684227, Colegiul Național "Școala Centrală”, 8.65, 9.45, -, 9.05, 0
B10684256, Şcoala Gimnazială "Titu Maiorescu", 9.40, 10.00, -, 9.7, 0
B10684297, Colegiul Național "Școala Centrală”, 8.05, 8.70, -, 8.38, 0
B10684328, Şcoala Gimnazială nr. 108, 9.10, 9.55, -, 9.32, 0
B10684348, Școala Gimnazială ”Tudor Arghezi”, 8.90, 10.00, -, 9.45, 0
B10684369, Şcoala Gimnazială nr. 311, 8.25, 6.40, -, 7.33, 0
B10684393, Şcoala Gimnazială nr. 7, 8.30, 8.90, -, 8.6, 0
B10684398, Liceul Teoretic Scoala Europeana Bucuresti, 9.15, 9.40, -, 9.28, 0
B10684442, Şcoala Gimnazială nr. 108, 9.50, 8.60, -, 9.05, 0
B10684461, Şcoala Gimnazială "Petrache Poenaru", 2.40, 4.00, -, 3.2, 0
B10684605, Şcoala Gimnazială "Petrache Poenaru", 5.00, 3.65, -, 4.33, 0
B10684631, Şcoala Gimnazială nr. 7, 8.50, 8.60, -, 8.55, 0
B10684696, Şcoala Gimnazială nr. 7, 8.15, 7.55, -, 7.85, 0
B10684715, Şcoala Gimnazială "Petrache Poenaru", 3.20, 2.00, -, 2.6, 0
B10684789, Şcoala Gimnazială nr. 7, 9.50, 8.45, -, 8.97, 0
B10684845, Liceul Teoretic Scoala Europeana Bucuresti, 8.40, 9.35, -, 8.88, 0
B10684921, Şcoala Gimnazială "Petrache Poenaru", 2.20, 4.00, -, 3.1, 0
B10685253, Şcoala Gimnazială nr. 108, 6.75, 8.35, -, 7.55, 0
B10685376, Şcoala Gimnazială nr. 108, 7.05, 5.45, -, 6.25, 0
B10685584, Şcoala Gimnazială "Petrache Poenaru", 3.15, 4.00, -, 3.58, 0
B10685589, Şcoala Gimnazială nr. 7, 7.25, 7.95, -, 7.6, 0
B10685599, Şcoala Gimnazială nr. 108, 6.50, 6.65, -, 6.58, 0
B10685669, Şcoala Gimnazială "Petrache Poenaru", 2.60, 1.65, -, 2.12, 0
B10685698, Şcoala Gimnazială nr. 7, 9.45, 9.10, -, 9.27, 0
B10685883, Şcoala Gimnazială nr. 7, 6.55, 8.25, -, 7.4, 0
B10685888, Şcoala Gimnazială nr. 108, 7.90, 7.90, -, 7.9, 0
B10685988, Şcoala Gimnazială nr. 135, 7.30, 5.10, -, 6.2, 0
B10686059, Şcoala Gimnazială nr. 108, 5.55, 6.20, -, 5.88, 0
B10686079, Şcoala Gimnazială nr. 2, 7.20, 6.20, -, 6.7, 0
B10686155, Şcoala Gimnazială "Petrache Poenaru", 3.20, 3.00, -, 3.1, 0
B10686257, Şcoala Gimnazială nr. 108, 8.70, 8.70, -, 8.7, 0
B10686322, Şcoala Gimnazială "Petrache Poenaru", 3.95, 5.00, -, 4.47, 0
B10686365, Şcoala Gimnazială nr. 108, 7.35, 6.65, -, 7.0, 0
B10686468, Colegiul Național "Școala Centrală”, 9.80, 9.65, -, 9.73, 0
B10686560, Colegiul Național "Școala Centrală”, 7.20, 9.40, -, 8.3, 0
B10686593, Colegiul Național "Școala Centrală”, 6.20, 6.25, -, 6.22, 0
B10686677, Colegiul Național "Școala Centrală”, 9.70, 9.85, -, 9.77, 0
B10686738, Colegiul Național "Școala Centrală”, 7.65, 5.30, -, 6.47, 0
B10686744, Şcoala Gimnazială nr. 7, 9.80, 9.80, -, 9.8, 0
B10686824, Colegiul Național "Școala Centrală”, 6.15, 6.80, -, 6.47, 0
B10686883, Şcoala Gimnazială nr. 7, 9.70, 10.00, -, 9.85, 0
B10686904, Colegiul Național "Școala Centrală”, 7.65, 8.30, -, 7.98, 0
B10686910, Colegiul Național ”Spiru Haret”, 8.85, 9.55, -, 9.2, 0
B10686962, Colegiul Național "Școala Centrală”, 9.55, 8.95, -, 9.25, 0
B10687007, Colegiul Național "Școala Centrală”, 9.65, 9.45, -, 9.55, 0
B10687177, Colegiul Național "Școala Centrală”, 8.70, 9.45, -, 9.07, 0
B10687241, Colegiul Național "Școala Centrală”, 8.75, 6.55, -, 7.65, 0
B10687267, Şcoala Gimnazială "Petrache Poenaru", 1.20, 3.00, -, 2.1, 0
B10687321, Colegiul Național "Școala Centrală”, 9.05, 8.05, -, 8.55, 0
B10687378, Şcoala Gimnazială "Petrache Poenaru", 4.60, 5.80, -, 5.2, 0
B10687388, Colegiul Național "Școala Centrală”, 8.00, 7.45, -, 7.72, 0
B10687430, Colegiul Național "Școala Centrală”, 9.00, 9.25, -, 9.12, 0
B10687458, Şcoala Gimnazială nr. 194, 8.65, 6.00, -, 7.33, 0
B10687483, Colegiul Național "Școala Centrală”, 8.95, 9.25, -, 9.1, 0
B10687584, Complexul Educational Laude-Reut, 8.55, 8.40, -, 8.48, 0
B10687630, Colegiul Național "Școala Centrală”, 8.45, 7.20, -, 7.82, 0
B10687707, Colegiul Național "Școala Centrală”, 7.80, 6.40, -, 7.1, 0
B10687769, Liceul Teoretic Internațional de Informatică Bucuresti, 9.05, 9.15, -, 9.1, 0
B10687820, Şcoala Gimnazială nr. 108, 7.40, 6.85, -, 7.12, 0
B10687909, Școala Gimnazială nr. 149, 8.10, 7.80, -, 7.95, 0
B10687944, Şcoala Gimnazială nr. 108, 9.00, 8.60, -, 8.8, 0
B10687976, Colegiul Național "Școala Centrală”, 8.90, 9.00, -, 8.95, 0
B10688032, Școala Gimnazială nr. 56, 8.65, 9.25, -, 8.95, 0
B10688073, Şcoala Gimnazială nr. 5, 5.15, 4.85, -, 5.0, 0
B10688104, Școala Gimnazială nr. 56, 6.25, 6.60, -, 6.42, 0
B10688131, Școala Gimnazială ”Sf. Silvestru”, 3.90, 4.50, -, 4.2, 0
B10688242, Şcoala Gimnazială "Titu Maiorescu", 8.85, 5.60, -, 7.22, 0
B10688512, Şcoala Gimnazială nr. 156, 7.25, 6.85, -, 7.05, 0
B10688555, Şcoala Gimnazială nr. 108, 8.40, 6.65, -, 7.53, 0
B10688750, Școala Gimnazială ”Mărțișor”, 5.70, 6.90, -, 6.3, 0
B10689326, Şcoala Gimnazială nr. 108, 8.70, 9.80, -, 9.25, 0
B10689578, Şcoala Gimnazială nr. 108, 6.40, 7.15, -, 6.78, 0
B10689585, Școala Gimnazială ”Tudor Arghezi”, 6.85, 6.75, -, 6.8, 0
B10689763, Şcoala Gimnazială nr. 197, 9.25, 8.25, -, 8.75, 0
B10690079, Colegiul Național "Școala Centrală”, 9.00, 9.60, -, 9.3, 0
B10690243, Școala Gimnazială ”Tudor Arghezi”, 5.65, 7.00, -, 6.33, 0
B10690830, Școala Gimnazială ”Tudor Arghezi”, 7.15, 6.60, -, 6.88, 0
B10690988, Şcoala Gimnazială nr. 108, 9.20, 9.15, -, 9.18, 0
B10691007, Școala Gimnazială ”Tudor Arghezi”, 8.75, 9.35, -, 9.05, 0
B10691164, Școala Gimnazială "Alexandru Ioan Cuza", 8.65, 7.25, -, 7.95, 0
B10691232, Școala Gimnazială "Alexandru Ioan Cuza", 9.25, 9.90, -, 9.57, 0
B10691240, Şcoala Gimnazială nr. 124, 4.70, 3.00, -, 3.85, 0
B10691279, Școala Gimnazială "Alexandru Ioan Cuza", 7.95, 8.60, -, 8.28, 0
B10691359, Școala Gimnazială "Leonardo Da Vinci", 9.85, 10.00, -, 9.93, 0
B10691370, Școala Gimnazială ”Tudor Arghezi”, 9.35, 9.40, -, 9.38, 0
B10691374, Școala Gimnazială "Leonardo Da Vinci", 9.20, 10.00, -, 9.6, 0
B10691408, Școala Gimnazială nr. 81, 9.00, 9.75, -, 9.38, 0
B10691461, Școala Gimnazială "Alexandru Ioan Cuza", 8.30, 8.80, -, 8.55, 0
B10691501, Școala Gimnazială "Alexandru Ioan Cuza", 7.05, 6.45, -, 6.75, 0
B10691526, Școala Gimnazială "Alexandru Ioan Cuza", 5.45, 6.90, -, 6.18, 0
B10691574, Școala Gimnazială "Alexandru Ioan Cuza", 5.40, 6.50, -, 5.95, 0
B10691623, Școala Gimnazială "Alexandru Ioan Cuza", 9.70, 9.25, -, 9.47, 0
B10691640, Școala Gimnazială ”Tudor Arghezi”, 6.60, 5.20, -, 5.9, 0
B10691647, Școala Gimnazială "Alexandru Ioan Cuza", 9.25, 8.90, -, 9.07, 0
B10691685, Colegiul Național "Școala Centrală”, 8.70, 6.00, -, 7.35, 0
B10691747, Școala Gimnazială "Alexandru Ioan Cuza", 5.20, 7.00, -, 6.1, 0
B10691803, Școala Gimnazială "Alexandru Ioan Cuza", 9.30, 8.65, -, 8.98, 0
B10691812, Colegiul Național "Școala Centrală”, 7.40, 6.30, -, 6.85, 0
B10691824, Școala Gimnazială "Alexandru Ioan Cuza", 3.75, 4.00, -, 3.88, 0
B10691834, Școala Gimnazială "Alexandru Ioan Cuza", 8.45, 7.60, -, 8.02, 0
B10691844, Școala Gimnazială ”Ferdinand I”, 1.80, 3.00, -, 2.4, 0
B10691885, Școala Gimnazială "Alexandru Ioan Cuza", 8.70, 6.65, -, 7.67, 0
B10691902, Colegiul Național "Școala Centrală”, 8.20, 8.85, -, 8.52, 0
B10691927, Școala Gimnazială "Alexandru Ioan Cuza", 8.80, 10.00, -, 9.4, 0
B10691950, Școala Gimnazială "Alexandru Ioan Cuza", 4.30, 6.00, -, 5.15, 0
B10691982, Colegiul Național "Școala Centrală”, 8.45, 6.95, -, 7.7, 0
B10692012, Școala Gimnazială nr. 56, 5.70, 5.95, -, 5.83, 0
B10692028, Școala Gimnazială "Alexandru Ioan Cuza", 6.65, 5.70, -, 6.18, 0
B10692038, Școala Gimnazială "Maria Rosetti", 8.40, 9.35, -, 8.88, 0
B10692186, Colegiul Național "Școala Centrală”, 9.05, 9.60, -, 9.32, 0
B10692217, LICEUL TEORETIC "SCOALA MEA", 9.25, 9.20, -, 9.22, 0
B10692273, Școala Gimnazială "Alexandru Ioan Cuza", 6.05, 5.20, -, 5.62, 0
B10692295, Școala Gimnazială "Alexandru Ioan Cuza", 6.60, 4.10, -, 5.35, 0
B10692319, Liceul Pedagogic "Anastasia Popescu", 9.25, 9.30, -, 9.28, 0
B10692457, Şcoala Gimnazială nr. 7, 9.35, 9.80, -, 9.57, 0
B10692467, Şcoala Gimnazială nr. 311, 7.50, 5.30, -, 6.4, 0
B10692473, LICEUL TEORETIC NATIONAL, 8.40, 5.90, -, 7.15, 0
B10692537, Școala Gimnazială ”George Bacovia”, 6.35, 5.60, -, 5.97, 0
B10692702, Şcoala Gimnazială "Pia Brătianu", 6.00, 8.35, -, 7.17, 0
B10693077, Şcoala Gimnazială nr. 7, 8.65, 8.50, -, 8.57, 0
B10693240, Şcoala Gimnazială nr. 7, 8.95, 7.85, -, 8.4, 0
B10693270, Şcoala Gimnazială "Sfinţii Constantin și Elena", 8.75, 8.70, -, 8.72, 0
B10693316, Şcoala Gimnazială nr. 7, 8.50, 8.70, -, 8.6, 0
B10693404, Şcoala Gimnazială "Mircea Sântimbreanu", 8.10, 6.80, -, 7.45, 0
B10693513, Şcoala Gimnazială "Sfinţii Constantin și Elena", 6.70, 8.95, -, 7.82, 0
B10693623, Școala Gimnazială ”Tudor Arghezi”, 6.95, 8.10, -, 7.53, 0
B10693639, Şcoala Gimnazială nr. 169, 6.35, 7.40, -, 6.88, 0
B10693722, Şcoala Gimnazială "Sfinţii Constantin și Elena", 9.70, 9.90, -, 9.8, 0
B10693858, Şcoala Gimnazială "Sfinţii Constantin și Elena", 9.40, 9.25, -, 9.32, 0
B10693908, Școala Gimnazială ”Tudor Arghezi”, 9.10, 9.40, -, 9.25, 0
B10693956, Şcoala Gimnazială "Sfântul Andrei", 9.45, 8.20, -, 8.82, 0
B10694059, Şcoala Gimnazială "Sfinţii Constantin și Elena", 6.95, 7.00, -, 6.97, 0
B10694104, Colegiul Naţional "Elena Cuza", 8.75, 7.40, -, 8.07, 0
B10694175, Liceul Teoretic "Dante Alighieri", 7.00, 8.00, -, 7.5, 0
B10694251, Şcoala Gimnazială nr. 103, 5.75, 5.40, -, 5.58, 0
B10694267, Şcoala Gimnazială "Sfinţii Constantin și Elena", 6.10, 5.00, -, 5.55, 0
B10694343, Şcoala Gimnazială "Sfinţii Constantin și Elena", 9.85, 10.00, -, 9.93, 0
B10694375, Liceul Teoretic Bilingv ”Ita Wegman”, 8.10, 7.40, -, 7.75, 0
B10694407, Şcoala Gimnazială nr. 103, 7.60, 5.30, -, 6.45, 0
B10694507, Școala Gimnazială ”Mărțișor”, 9.75, 9.05, -, 9.4, 0
B10694512, Şcoala Gimnazială "Sfinţii Constantin și Elena", 6.20, 7.30, -, 6.75, 0
B10694535, Şcoala Gimnazială nr. 103, 8.15, 6.75, -, 7.45, 0
B10694610, Colegiul Național "Școala Centrală”, 9.00, 6.80, -, 7.9, 0
B10694622, Şcoala Gimnazială "Sfinţii Constantin și Elena", 7.10, 7.55, -, 7.32, 0
B10694658, Şcoala Gimnazială "Sfinţii Constantin și Elena", 6.95, 6.30, -, 6.62, 0
B10694684, Școala Gimnazială nr. 28, 5.90, 7.05, -, 6.47, 0
B10694685, Școala Gimnazială ”Mărțișor”, 6.65, 5.80, -, 6.22, 0
B10694729, Colegiul Național "Școala Centrală”, 7.95, 8.40, -, 8.18, 0
B10694795, Şcoala Gimnazială nr. 103, 8.60, 8.45, -, 8.52, 0
B10694806, Școala Gimnazială nr. 55, 7.75, 6.80, -, 7.28, 0
B10694868, Școala Gimnazială nr. 24, 5.20, 4.10, -, 4.65, 0
B10694891, Şcoala Gimnazială "Sfinţii Constantin și Elena", 9.75, 9.60, -, 9.68, 0
B10694912, Școala Gimnazială ”Tudor Arghezi”, 8.95, 9.00, -, 8.97, 0
B10694958, Şcoala Gimnazială "Sfinţii Constantin și Elena", 9.30, 8.75, -, 9.03, 0
B10695014, Şcoala Gimnazială nr. 103, 5.65, 4.50, -, 5.08, 0
B10695034, Colegiul Național "Școala Centrală”, 8.80, 5.05, -, 6.93, 0
B10695069, Şcoala Gimnazială "Sfinţii Constantin și Elena", 7.60, 7.00, -, 7.3, 0
B10695076, Colegiul Național "Școala Centrală”, 8.10, 7.85, -, 7.97, 0
B10695089, Școala Gimnazială ”Tudor Arghezi”, 8.25, 8.25, -, 8.25, 0
B10695105, Şcoala Gimnazială nr. 103, 8.50, 6.40, -, 7.45, 0
B10695155, Şcoala Gimnazială "Sfinţii Constantin și Elena", 9.50, 9.35, -, 9.43, 0
B10695168, Colegiul Național "Școala Centrală”, 9.20, 9.40, -, 9.3, 0
B10695195, Școala Gimnazială ”Tudor Arghezi”, 9.00, 9.55, -, 9.28, 0
B10695247, Colegiul Național "Școala Centrală”, 8.55, 8.85, -, 8.7, 0
B10695366, Colegiul Național "Școala Centrală”, 8.25, 9.35, -, 8.8, 0
B10695379, Şcoala Gimnazială nr. 103, 9.45, 8.85, -, 9.15, 0
B10695409, Școala Gimnazială ”Mărțișor”, 9.65, 8.60, -, 9.12, 0
B10695425, Colegiul Național "Școala Centrală”, 7.90, 8.50, -, 8.2, 0
B10695479, Şcoala Gimnazială "Sfintii Voievozi", 9.55, 9.40, -, 9.48, 0
B10695516, Școala Gimnazială ”Mărțișor”, 9.30, 8.10, -, 8.7, 0
B10695517, Școala Gimnazială nr. 40, 7.75, 6.95, -, 7.35, 0
B10695564, Colegiul Național ”Spiru Haret”, 9.15, 10.00, -, 9.57, 0
B10695569, Colegiul Național "Școala Centrală”, 7.60, 7.70, -, 7.65, 0
B10695586, Şcoala Gimnazială nr. 103, 5.70, 6.70, -, 6.2, 0
B10695641, Colegiul Național "Școala Centrală”, 8.00, 9.00, -, 8.5, 0
B10695697, Colegiul Național "Școala Centrală”, 7.15, 6.60, -, 6.88, 0
B10695796, Colegiul Național "Școala Centrală”, 8.25, 7.30, -, 7.78, 0
B10695816, Şcoala Gimnazială nr. 103, 8.60, 9.00, -, 8.8, 0
B10695867, Colegiul Național "Școala Centrală”, 6.75, 6.80, -, 6.78, 0
B10695885, Școala Gimnazială ”Tudor Arghezi”, 9.10, 9.90, -, 9.5, 0
B10695913, Colegiul Național "Școala Centrală”, 6.05, 7.35, -, 6.7, 0
B10695952, Colegiul Naţional "Grigore Moisil", 9.80, 9.40, -, 9.6, 0
B10695968, Colegiul Național "Școala Centrală”, 6.25, 4.00, -, 5.12, 0
B10696024, Colegiul Național ”Spiru Haret”, 8.75, 9.30, -, 9.03, 0
B10696068, Școala Gimnazială ”Tudor Arghezi”, 9.10, 9.70, -, 9.4, 0
B10696223, Liceul Internațional Ioanid, 9.10, 9.70, -, 9.4, 0
B10696249, Colegiul Național ”Spiru Haret”, 9.10, 9.65, -, 9.38, 0
B10696305, Şcoala Gimnazială nr. 103, 9.75, 7.75, -, 8.75, 0
B10696413, Colegiul Național "Școala Centrală”, 7.00, 6.90, -, 6.95, 0
B10696431, Colegiul Național "Școala Centrală”, 8.60, 8.60, -, 8.6, 0
B10696536, Școala Gimnazială "Maria Rosetti", 7.05, 5.80, -, 6.42, 0
B10696587, Colegiul Naţional de Muzică "George Enescu", 6.05, 4.65, -, 5.35, 0
B10696629, Școala Gimnazială nr. 24, 7.70, 4.00, -, 5.85, 0
B10696839, Colegiul Național "Școala Centrală”, 8.10, 7.95, -, 8.03, 0
B10696892, Colegiul Național "Școala Centrală”, 7.35, 7.20, -, 7.28, 0
B10697019, Colegiul Național Bilingv ”George Coșbuc”, 9.15, 9.30, -, 9.23, 0
B10697073, Colegiul Național "Școala Centrală”, 5.05, 8.25, -, 6.65, 0
B10697114, Școala Gimnazială ”Tudor Arghezi”, 9.45, 10.00, -, 9.72, 0
B10697145, Școala Gimnazială nr. 49, 8.80, 7.95, -, 8.38, 0
B10697154, Școala Gimnazială ”Mărțișor”, 7.75, 7.30, -, 7.53, 0
B10697183, Colegiul Național "Școala Centrală”, 7.35, 5.30, -, 6.32, 0
B10697636, Școala Gimnazială ”Mărțișor”, 8.25, 8.45, -, 8.35, 0
B10697995, Școala Gimnazială ”Mărțișor”, 9.20, 9.20, -, 9.2, 0
B10698134, Școala Gimnazială ”Mărțișor”, 9.35, 9.00, -, 9.18, 0
B10698229, Școala Gimnazială ”Mărțișor”, 7.40, 5.00, -, 6.2, 0
B10698454, Școala Gimnazială "Liviu Rebreanu", 8.00, 8.35, -, 8.18, 0
B10698673, Școala Gimnazială ”Mărțișor”, 8.70, 9.30, -, 9.0, 0
B10698822, Școala Gimnazială „Regina Maria", 7.85, 7.10, -, 7.47, 0
B10699487, Școala Gimnazială ”Mărțișor”, 7.90, 8.35, -, 8.12, 0
B10699553, Școala Gimnazială ”Mărțișor”, 9.75, 9.30, -, 9.53, 0
B10699665, Școala Gimnazială ”Mărțișor”, 8.70, 8.30, -, 8.5, 0
B10699734, Şcoala Gimnazială "Pia Brătianu", 9.15, 9.55, -, 9.35, 0
B10699753, Școala Gimnazială ”Mărțișor”, 9.30, 8.50, -, 8.9, 0
B10699756, Liceul Teoretic "Decebal", 5.20, 6.10, -, 5.65, 0
B10699863, Școala Gimnazială ”Mărțișor”, 7.50, 5.00, -, 6.25, 0
B10699876, Școala Gimnazială nr. 54, 5.65, 5.50, -, 5.58, 0
B10699939, Şcoala Gimnazială "Pia Brătianu", 9.05, 9.30, -, 9.18, 0
B10699977, Școala Gimnazială nr. 54, 8.25, 6.80, -, 7.53, 0
B10700044, Şcoala Gimnazială "Pia Brătianu", 9.10, 7.80, -, 8.45, 0
B10700058, Liceul Teoretic "Decebal", 6.00, 7.20, -, 6.6, 0
B10700098, Școala Gimnazială ”Mărțișor”, 9.75, 10.00, -, 9.88, 0
B10700131, Școala Gimnazială "Federico Garcia Lorca", 7.75, 7.20, -, 7.47, 0
B10700280, Școala Gimnazială nr. 54, 9.50, 7.55, -, 8.53, 0
B10700296, Liceul Teoretic "Nichita Stănescu", 7.90, 8.05, -, 7.98, 0
B10700338, Școala Gimnazială nr. 54, 5.45, 7.25, -, 6.35, 0
B10700401, Liceul Teoretic "Nichita Stănescu", 9.00, 8.70, -, 8.85, 0
B10700409, Liceul Teoretic "Decebal", 9.25, 6.05, -, 7.65, 0
B10700427, Şcoala Gimnazială "Pia Brătianu", 9.05, 7.40, -, 8.23, 0
B10700469, Liceul Teoretic "Nichita Stănescu", 8.15, 8.50, -, 8.32, 0
B10700591, Colegiul Național Bilingv ”George Coșbuc”, 9.35, 9.60, -, 9.47, 0
B10700608, Şcoala Gimnazială "Pia Brătianu", 7.00, 6.80, -, 6.9, 0
B10700623, Școala Gimnazială ”Tudor Arghezi”, 9.25, 10.00, -, 9.62, 0
B10700677, Liceul Teoretic "Nichita Stănescu", 7.80, 6.20, -, 7.0, 0
B10700813, Școala Gimnazială ”Tudor Arghezi”, 8.80, 8.80, -, 8.8, 0
B10700815, Şcoala Gimnazială "Pia Brătianu", 5.80, 7.20, -, 6.5, 0
B10700826, Școala Gimnazială nr. 54, 8.85, 9.35, -, 9.1, 0
B10700899, Școala Gimnazială "Mihai Botez", 8.80, 8.60, -, 8.7, 0
B10700910, Școala Gimnazială nr. 195, 9.60, 9.85, -, 9.72, 0
B10700985, Școala Gimnazială "Liviu Rebreanu", 6.00, 4.00, -, 5.0, 0
B10701024, Școala Gimnazială nr. 54, 8.65, 7.40, -, 8.03, 0
B10701085, Școala Gimnazială ”Tudor Arghezi”, 8.60, 7.85, -, 8.22, 0
B10701097, Școala Gimnazială nr. 54, 7.30, 6.10, -, 6.7, 0
B10701105, Liceul Teoretic "Nichita Stănescu", 8.30, 9.70, -, 9.0, 0
B10701183, Școala Gimnazială nr. 54, 5.90, 5.30, -, 5.6, 0
B10701199, Colegiul Național "Școala Centrală”, 9.10, 9.15, -, 9.12, 0
B10701211, Școala Gimnazială ”Tudor Arghezi”, 8.30, 8.95, -, 8.62, 0
B10701230, Școala Gimnazială nr. 54, 6.10, 6.85, -, 6.47, 0
B10701300, Școala Gimnazială "Liviu Rebreanu", 9.35, 9.80, -, 9.57, 0
B10701302, Școala Gimnazială nr. 54, 7.80, 6.15, -, 6.97, 0
B10701360, Școala Gimnazială nr. 54, 6.65, 5.75, -, 6.2, 0
B10701374, Școala Gimnazială ”Tudor Arghezi”, 9.00, 9.55, -, 9.28, 0
B10701504, Școala Gimnazială nr. 54, 9.00, 9.50, -, 9.25, 0
B10701572, Școala Gimnazială ”Mărțișor”, 9.00, 7.05, -, 8.03, 0
B10701729, Școala Gimnazială nr. 54, 8.60, 7.70, -, 8.15, 0
B10701858, Liceul Teoretic "Nichita Stănescu", 8.80, 7.85, -, 8.32, 0
B10702267, Școala Gimnazială Cezar Bolliac, 5.75, 4.50, -, 5.12, 0
B10702298, Liceul Teoretic "Genesis College", 9.15, 9.90, -, 9.53, 0
B10702853, Şcoala Gimnazială "Constantin Brâncuşi", 4.35, 5.50, -, 4.92, 0
B10702937, Şcoala Gimnazială "Constantin Brâncuşi", 6.75, 4.60, -, 5.67, 0
B10702994, Liceul Teoretic "Nichita Stănescu", 5.60, 5.90, -, 5.75, 0
B10703004, Şcoala Gimnazială nr. 117, 7.80, 7.10, -, 7.45, 0
B10703107, Liceul Teoretic "Nichita Stănescu", 7.00, 6.20, -, 6.6, 0
B10703169, Şcoala Gimnazială "Constantin Brâncuşi", 9.15, 8.40, -, 8.78, 0
B10703200, Şcoala Gimnazială nr. 117, 7.80, 6.35, -, 7.07, 0
B10703261, Şcoala Gimnazială "Constantin Brâncuşi", 9.10, 9.45, -, 9.27, 0
B10703289, Şcoala Gimnazială nr. 103, 9.65, 8.80, -, 9.23, 0
B10703343, Şcoala Gimnazială nr. 117, 9.50, 9.75, -, 9.62, 0
B10703386, Şcoala Gimnazială nr. 103, 8.70, 7.35, -, 8.02, 0
B10703477, Şcoala Gimnazială "Constantin Brâncuşi", 8.95, 6.95, -, 7.95, 0
B10703549, Şcoala Gimnazială nr. 103, 7.35, 5.30, -, 6.32, 0
B10703588, Şcoala Gimnazială nr. 103, 6.05, 5.25, -, 5.65, 0
B10703602, Şcoala Gimnazială nr. 311, 8.90, 6.20, -, 7.55, 0
B10703603, Liceul Teoretic "Nichita Stănescu", 8.25, 8.20, -, 8.22, 0
B10703610, Şcoala Gimnazială nr. 117, 8.10, 9.50, -, 8.8, 0
B10703630, Şcoala Gimnazială "Constantin Brâncuşi", 7.85, 6.90, -, 7.38, 0
B10703643, Şcoala Gimnazială nr. 184, 7.50, 6.50, -, 7.0, 0
B10703726, Şcoala Gimnazială nr. 150, 9.05, 9.35, -, 9.2, 0
B10703826, Şcoala Gimnazială nr. 311, 6.00, 5.60, -, 5.8, 0
B10703870, Liceul Teoretic "Nichita Stănescu", 8.30, 8.65, -, 8.48, 0
B10704034, Şcoala Gimnazială nr. 311, 7.70, 7.85, -, 7.78, 0
B10704045, Liceul Teoretic "Nichita Stănescu", 9.05, 9.50, -, 9.28, 0
B10704140, Şcoala Gimnazială nr. 311, 9.00, 8.00, -, 8.5, 0
B10704201, Şcoala Gimnazială nr. 103, 8.50, 6.05, -, 7.28, 0
B10704217, Școala Gimnazială ”Mărțișor”, 7.50, 7.55, -, 7.53, 0
B10704302, Școala Gimnazială ”Tudor Arghezi”, 7.20, 7.15, -, 7.18, 0
B10704385, Școala Gimnazială ”Mărțișor”, 9.00, 8.50, -, 8.75, 0
B10704459, Şcoala Gimnazială nr. 103, 5.45, 5.55, -, 5.5, 0
B10704477, Școala Gimnazială ”Mărțișor”, 9.05, 8.85, -, 8.95, 0
B10704478, Şcoala Gimnazială "Sfinţii Constantin și Elena", 6.70, 6.30, -, 6.5, 0
B10704495, Şcoala Gimnazială "Adrian Păunescu", 7.00, 8.30, -, 7.65, 0
B10704505, Şcoala Gimnazială nr. 103, 6.05, 5.30, -, 5.67, 0
B10704553, Şcoala Gimnazială nr. 156, 6.05, 5.50, -, 5.78, 0
B10704601, Școala Gimnazială ”Mărțișor”, 8.95, 9.75, -, 9.35, 0
B10704623, Şcoala Gimnazială "Sfinţii Constantin și Elena", 7.20, 6.10, -, 6.65, 0
B10704643, Școala Gimnazială "Federico Garcia Lorca", 9.30, 10.00, -, 9.65, 0
B10704699, Scoala Gimnaziala "ALETHEEA", 9.15, 10.00, -, 9.57, 0
B10704705, Şcoala Gimnazială "Sfinţii Constantin și Elena", 8.65, 8.70, -, 8.68, 0
B10704773, Şcoala Gimnazială "Sfinţii Constantin și Elena", 9.00, 9.00, -, 9.0, 0
B10704788, Şcoala Gimnazială nr. 129, 7.45, 5.50, -, 6.47, 0
B10704840, Școala Gimnazială nr. 112, 9.45, 9.70, -, 9.57, 0
B10704866, Şcoala Gimnazială nr. 311, 8.00, 7.10, -, 7.55, 0
B10704869, Şcoala Gimnazială "Sfinţii Constantin și Elena", 8.95, 9.90, -, 9.43, 0
B10704872, Școala Gimnazială ”Mărțișor”, 8.60, 7.90, -, 8.25, 0
B10704878, Şcoala Gimnazială nr. 103, 5.50, 5.75, -, 5.62, 0
B10704896, Școala Gimnazială nr. 112, 7.25, 4.00, -, 5.62, 0
B10704931, Şcoala Gimnazială "Sfinţii Constantin și Elena", 9.20, 10.00, -, 9.6, 0
B10704966, Școala Gimnazială ”Mărțișor”, 6.00, 5.70, -, 5.85, 0
B10704991, Şcoala Gimnazială "Sfinţii Constantin și Elena", 7.50, 7.60, -, 7.55, 0
B10704994, Şcoala Gimnazială nr. 103, 7.00, 5.30, -, 6.15, 0
